@RELATION seacomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Riki","SpiritBreaker","Huskar","Lion","Lifestealer","lose"
"DrowRanger","Alchemist","Tiny","Axe","Zeus","win"
"Bloodseeker","Tinker","Pudge","Terrorblade","Sniper","lose"
"BountyHunter","TrollWarlord","Mirana","OutworldDevourer","PhantomAssassin","win"
"Rubick","Huskar","Mirana","FacelessVoid","Invoker","lose"
"Lion","Bristleback","Tinker","Dazzle","Timbersaw","win"
"FacelessVoid","Io","Alchemist","ChaosKnight","Sniper","win"
"LegionCommander","SkywrathMage","Bloodseeker","Lifestealer","Invoker","lose"
"undefined","Sven","Zeus","Juggernaut","Silencer","win"
"Nature'sProphet","Slark","SandKing","Axe","Kunkka","lose"
"Sven","Timbersaw","LegionCommander","Alchemist","Lifestealer","lose"
"Mirana","Slark","OgreMagi","Zeus","Riki","win"
"Mirana","ShadowFiend","Slardar","Undying","Rubick","win"
"Sniper","Doom","LegionCommander","Huskar","Slark","lose"
"Slardar","Earthshaker","DrowRanger","Mirana","Tusk","win"
"PhantomAssassin","SpiritBreaker","Axe","Riki","Juggernaut","lose"
"Pudge","Rubick","FacelessVoid","Tinker","Clinkz","win"
"Necrophos","Magnus","Windranger","NyxAssassin","Slark","lose"
"Riki","PhantomLancer","Omniknight","PhantomAssassin","ShadowFiend","win"
"DrowRanger","LegionCommander","Tidehunter","undefined","Pudge","lose"
"Axe","Sven","StormSpirit","Huskar","Ursa","lose"
"Lina","PhantomAssassin","Pudge","Bristleback","CentaurWarrunner","win"
"Morphling","Broodmother","Anti-Mage","Mirana","BountyHunter","win"
"Riki","Lion","PhantomAssassin","LegionCommander","ShadowFiend","lose"
"PhantomAssassin","ShadowFiend","Lina","Rubick","Warlock","win"
"TreantProtector","Sven","Disruptor","Windranger","DrowRanger","lose"
"Riki","Warlock","DrowRanger","Invoker","Tiny","win"
"OutworldDevourer","Bristleback","PhantomAssassin","Anti-Mage","FacelessVoid","lose"
"Techies","Invoker","StormSpirit","DrowRanger","PhantomAssassin","lose"
"Ursa","Windranger","Lina","ShadowFiend","Pudge","win"
"Pudge","Mirana","Axe","PhantomAssassin","WinterWyvern","lose"
"SpiritBreaker","Anti-Mage","StormSpirit","Venomancer","Slardar","win"
"Invoker","PhantomAssassin","Tidehunter","Bloodseeker","Lion","lose"
"Pudge","Mirana","Slark","DrowRanger","Luna","win"
"Ursa","Earthshaker","PhantomAssassin","BountyHunter","Sniper","lose"
"Juggernaut","Axe","ShadowFiend","Bane","Kunkka","win"
"SandKing","DeathProphet","Doom","DrowRanger","OgreMagi","lose"
"Tinker","SpiritBreaker","BountyHunter","Mirana","FacelessVoid","win"
"StormSpirit","Omniknight","Beastmaster","DrowRanger","Techies","lose"
"Pudge","ShadowFiend","LegionCommander","Ursa","Dazzle","win"
"Tinker","Axe","SandKing","Slark","Dazzle","win"
"Necrophos","Invoker","Anti-Mage","Kunkka","LegionCommander","lose"
"Morphling","VengefulSpirit","DrowRanger","Clinkz","Undying","win"
"Juggernaut","Zeus","Windranger","SpiritBreaker","Bloodseeker","lose"
"SpiritBreaker","Zeus","Medusa","NightStalker","Pudge","lose"
"SkywrathMage","Invoker","Clinkz","PhantomAssassin","Sven","win"
"Bloodseeker","PhantomAssassin","Kunkka","Weaver","Pudge","lose"
"PhantomLancer","Riki","Slark","SpiritBreaker","Necrophos","win"
"Pudge","Enchantress","PhantomLancer","Sven","Timbersaw","lose"
"QueenofPain","Riki","WraithKing","Ursa","PhantomAssassin","win"
"WraithKing","Slark","SkywrathMage","WinterWyvern","Windranger","lose"
"DrowRanger","KeeperoftheLight","Anti-Mage","LegionCommander","Mirana","win"
"NightStalker","Lina","Slark","Slardar","KeeperoftheLight","win"
"Mirana","Undying","Zeus","DrowRanger","Pudge","lose"
"WinterWyvern","ShadowFiend","TrollWarlord","Invoker","Pudge","lose"
"Timbersaw","Jakiro","DrowRanger","Lina","LegionCommander","win"
"Timbersaw","ShadowDemon","Tinker","VengefulSpirit","Mirana","win"
"FacelessVoid","Morphling","Axe","Invoker","Enchantress","lose"
"Tinker","Mirana","Slark","Slardar","SkywrathMage","lose"
"Abaddon","Disruptor","Riki","Sven","FacelessVoid","win"
"Riki","Earthshaker","Magnus","Morphling","FacelessVoid","lose"
"Slark","SandKing","Rubick","Juggernaut","Meepo","win"
"WraithKing","QueenofPain","DrowRanger","undefined","undefined","win"
"Bloodseeker","PhantomAssassin","Alchemist","Pudge","undefined","lose"
"Nature'sProphet","BountyHunter","LegionCommander","Huskar","Pudge","win"
"CrystalMaiden","Puck","PhantomAssassin","ShadowDemon","Bloodseeker","lose"
"EmberSpirit","Bloodseeker","PhantomAssassin","DrowRanger","Necrophos","lose"
"Riki","SandKing","WraithKing","Axe","Weaver","win"
"VengefulSpirit","Dazzle","Luna","Nature'sProphet","DrowRanger","win"
"PhantomAssassin","DeathProphet","Io","DragonKnight","FacelessVoid","lose"
"Juggernaut","Windranger","EmberSpirit","Invoker","Enchantress","lose"
"Tinker","FacelessVoid","Pudge","Earthshaker","Bristleback","win"
"Pudge","Lifestealer","Mirana","SpiritBreaker","StormSpirit","win"
"Timbersaw","Silencer","Alchemist","Tusk","Slark","lose"
"Alchemist","Sven","FacelessVoid","Omniknight","Mirana","lose"
"KeeperoftheLight","Enigma","DrowRanger","Timbersaw","Windranger","win"
"PhantomAssassin","Axe","Invoker","Batrider","Bane","win"
"Tinker","Techies","FacelessVoid","Razor","Weaver","lose"
"SkywrathMage","Sven","Zeus","Broodmother","Axe","lose"
"StormSpirit","Earthshaker","Alchemist","Medusa","Pudge","win"
"DrowRanger","Bristleback","Ursa","Bloodseeker","Windranger","lose"
"Slark","Axe","SandKing","PhantomAssassin","Sniper","win"
"OgreMagi","Lion","Riki","Anti-Mage","Medusa","lose"
"Viper","DrowRanger","Axe","EmberSpirit","VengefulSpirit","win"
"Pudge","Alchemist","Timbersaw","LegionCommander","Axe","win"
"Tinker","Omniknight","Juggernaut","PhantomAssassin","Mirana","lose"
"Lion","Meepo","Axe","Pudge","Alchemist","win"
"Invoker","PhantomAssassin","Lifestealer","Timbersaw","ShadowShaman","lose"
"Anti-Mage","DrowRanger","Broodmother","Silencer","Lina","lose"
"Sniper","Juggernaut","PhantomLancer","PhantomAssassin","Invoker","win"
"Luna","CentaurWarrunner","WitchDoctor","Sniper","Magnus","lose"
"Pudge","Axe","PhantomAssassin","Necrophos","Disruptor","win"
"Rubick","NyxAssassin","Omniknight","DragonKnight","Sniper","lose"
"Doom","SpiritBreaker","Sven","Anti-Mage","Lion","win"
"Warlock","SandKing","PhantomAssassin","Riki","Sven","win"
"Tiny","CentaurWarrunner","Magnus","CrystalMaiden","Lifestealer","lose"
"Riki","Axe","Silencer","LegionCommander","Juggernaut","win"
"Earthshaker","WraithKing","Lion","NyxAssassin","StormSpirit","lose"
"WitchDoctor","Lycan","Tiny","WraithKing","Kunkka","lose"
"Pudge","Slark","ShadowFiend","Invoker","KeeperoftheLight","win"
"Huskar","DrowRanger","Pugna","Viper","Medusa","win"
"QueenofPain","Alchemist","Juggernaut","EarthSpirit","StormSpirit","lose"
"Anti-Mage","LegionCommander","Lich","Alchemist","Clinkz","lose"
"CrystalMaiden","Gyrocopter","Axe","NagaSiren","WraithKing","win"
"Rubick","Juggernaut","WitchDoctor","FacelessVoid","Invoker","lose"
"Bristleback","Windranger","Necrophos","Slark","CrystalMaiden","win"
"Lifestealer","SpiritBreaker","Windranger","Spectre","NyxAssassin","win"
"Bloodseeker","KeeperoftheLight","Timbersaw","Invoker","PhantomAssassin","lose"
"Ursa","Viper","Lion","WraithKing","Juggernaut","win"
"LoneDruid","PhantomAssassin","Earthshaker","Huskar","Timbersaw","lose"
"Slardar","WraithKing","Tinker","Necrophos","Juggernaut","win"
"StormSpirit","Kunkka","Morphling","Tiny","Slark","lose"
"SpiritBreaker","Riki","Lion","DrowRanger","Pudge","win"
"Magnus","Huskar","Bloodseeker","Sven","Invoker","lose"
"DrowRanger","AncientApparition","Oracle","Undying","PhantomAssassin","lose"
"LegionCommander","Necrophos","Tinker","Viper","Windranger","win"
"LegionCommander","Puck","Anti-Mage","Viper","Ursa","win"
"Riki","Medusa","Slark","Enigma","Magnus","lose"
"PhantomAssassin","Huskar","StormSpirit","QueenofPain","CrystalMaiden","lose"
"OgreMagi","ShadowShaman","Earthshaker","WitchDoctor","SpiritBreaker","win"
"NyxAssassin","Pudge","Timbersaw","Lifestealer","DragonKnight","win"
"Alchemist","Viper","Terrorblade","BountyHunter","Nature'sProphet","lose"
"Anti-Mage","Techies","Bristleback","Pudge","DragonKnight","lose"
"NyxAssassin","Riki","Sniper","Invoker","LegionCommander","win"
"BountyHunter","PhantomAssassin","DeathProphet","DrowRanger","WraithKing","win"
"Riki","CrystalMaiden","Pudge","LegionCommander","FacelessVoid","lose"
"Slark","Undying","Clinkz","Jakiro","EmberSpirit","lose"
"Anti-Mage","BountyHunter","Huskar","PhantomAssassin","Dazzle","win"
"Windranger","Slark","SandKing","TrollWarlord","Weaver","lose"
"PhantomAssassin","Tiny","Riki","Sven","EmberSpirit","win"
"Mirana","Ursa","Windranger","Lion","Axe","lose"
"Slark","FacelessVoid","ShadowDemon","Invoker","ElderTitan","win"
"TemplarAssassin","Riki","Jakiro","Slark","Batrider","lose"
"Slardar","LegionCommander","Spectre","Mirana","CentaurWarrunner","win"
"Riki","Alchemist","ChaosKnight","Mirana","PhantomAssassin","lose"
"Viper","Tiny","Huskar","EmberSpirit","Slardar","win"
"WinterWyvern","Anti-Mage","SkywrathMage","Sniper","Juggernaut","win"
"Axe","Pudge","ShadowFiend","NyxAssassin","Leshrac","lose"
"Earthshaker","SpiritBreaker","Jakiro","Sniper","Sven","lose"
"Weaver","Invoker","Techies","PhantomAssassin","Axe","win"
"PhantomAssassin","BountyHunter","Luna","Dazzle","StormSpirit","lose"
"Mirana","Pudge","Juggernaut","Venomancer","CrystalMaiden","win"
"TrollWarlord","Mirana","DragonKnight","Lifestealer","Clinkz","lose"
"Sniper","Nature'sProphet","SandKing","Pudge","OgreMagi","win"
"Juggernaut","Omniknight","QueenofPain","Slardar","Earthshaker","win"
"SandKing","ShadowFiend","Alchemist","Mirana","Huskar","lose"
"Gyrocopter","Axe","PhantomAssassin","Tusk","DrowRanger","lose"
"SkywrathMage","Riki","Bloodseeker","QueenofPain","Broodmother","win"
"Morphling","Disruptor","Slark","Pudge","Sven","win"
"Nature'sProphet","Invoker","Mirana","Sniper","LegionCommander","lose"
"Puck","Necrophos","Slardar","LegionCommander","Bloodseeker","lose"
"Mirana","Abaddon","Clinkz","Tinker","Slark","win"
"Rubick","Tinker","Juggernaut","Huskar","PhantomAssassin","lose"
"NightStalker","Lion","Invoker","Pudge","Bristleback","win"
"Riki","Meepo","CrystalMaiden","DeathProphet","PhantomAssassin","lose"
"Invoker","LegionCommander","PhantomLancer","Mirana","Sniper","win"
"Huskar","DragonKnight","PhantomAssassin","Riki","Ursa","lose"
"Pudge","Medusa","Juggernaut","Alchemist","DrowRanger","win"
"Pudge","PhantomAssassin","Jakiro","DeathProphet","Lycan","lose"
"Huskar","CentaurWarrunner","Invoker","Lion","DrowRanger","win"
"PhantomAssassin","Ursa","TrollWarlord","Anti-Mage","Sniper","win"
"Alchemist","Rubick","Windranger","Juggernaut","Sven","lose"
"Bloodseeker","PhantomAssassin","Ursa","Slark","Riki","win"
"Earthshaker","Sniper","DrowRanger","WraithKing","Viper","lose"
"Anti-Mage","ShadowShaman","TemplarAssassin","VengefulSpirit","QueenofPain","lose"
"Morphling","LegionCommander","Lion","Windranger","DarkSeer","win"
"Bristleback","PhantomLancer","ShadowDemon","Rubick","Timbersaw","win"
"Ursa","PhantomAssassin","Viper","Earthshaker","Sven","lose"
"Anti-Mage","Lifestealer","NyxAssassin","Mirana","Lycan","win"
"Tinker","Enigma","PhantomAssassin","DrowRanger","VengefulSpirit","lose"
"Slark","Axe","EmberSpirit","CrystalMaiden","WraithKing","win"
"Lion","NightStalker","PhantomLancer","Mirana","AncientApparition","lose"
"Clinkz","Weaver","Invoker","Visage","VengefulSpirit","win"
"Pudge","Meepo","SpiritBreaker","Rubick","Tiny","lose"
"Clinkz","Bristleback","Pudge","Necrophos","Mirana","lose"
"Huskar","Tinker","Sniper","NyxAssassin","Medusa","win"
"ShadowFiend","Silencer","ShadowShaman","Medusa","PhantomAssassin","win"
"LegionCommander","Windranger","Invoker","Io","Mirana","lose"
"Anti-Mage","Nature'sProphet","KeeperoftheLight","Alchemist","PhantomAssassin","win"
"Abaddon","NyxAssassin","Tinker","BountyHunter","AncientApparition","lose"
"Enigma","Venomancer","PhantomAssassin","Ursa","Axe","lose"
"LegionCommander","Gyrocopter","Sven","Timbersaw","Mirana","win"
"WitchDoctor","Anti-Mage","Kunkka","Sniper","Rubick","win"
"Silencer","Sven","VengefulSpirit","Viper","Venomancer","lose"
"SandKing","LegionCommander","TrollWarlord","PhantomAssassin","Disruptor","win"
"BountyHunter","Razor","Pudge","Bristleback","Tiny","lose"
"DrowRanger","Nature'sProphet","Tiny","Rubick","Sniper","lose"
"DeathProphet","Sven","PhantomAssassin","Slark","ShadowFiend","win"
"VengefulSpirit","Windranger","Riki","Tusk","Slark","win"
"LegionCommander","Alchemist","Broodmother","Pudge","Invoker","lose"
"BountyHunter","Pudge","Slark","Axe","Necrophos","lose"
"AncientApparition","SandKing","Mirana","Riki","StormSpirit","win"
"Bloodseeker","Invoker","VengefulSpirit","DrowRanger","Bane","lose"
"Juggernaut","Mirana","PhantomAssassin","PhantomLancer","Bristleback","win"
"EarthSpirit","Slardar","Tiny","Mirana","LegionCommander","lose"
"Axe","Puck","Juggernaut","WitchDoctor","Lifestealer","win"
"DrowRanger","Huskar","Sven","Timbersaw","Broodmother","win"
"Sniper","ChaosKnight","Tusk","PhantomAssassin","FacelessVoid","lose"
"SkywrathMage","Luna","Pudge","Sven","Morphling","lose"
"Tinker","Terrorblade","Windranger","VengefulSpirit","Lifestealer","win"
"Ursa","Bloodseeker","Slark","Earthshaker","Huskar","win"
"Omniknight","StormSpirit","PhantomAssassin","Broodmother","Pudge","lose"
"PhantomAssassin","Medusa","ArcWarden","Mirana","Lion","win"
"Puck","Zeus","Morphling","WitchDoctor","ShadowFiend","lose"
"TemplarAssassin","DragonKnight","WraithKing","Bristleback","Invoker","lose"
"Luna","Windranger","PhantomAssassin","Sniper","Nature'sProphet","win"
"LoneDruid","Bloodseeker","Bristleback","PhantomAssassin","Alchemist","win"
"Sniper","Lifestealer","StormSpirit","OutworldDevourer","Jakiro","lose"
"Morphling","AncientApparition","Sven","Pugna","Tinker","lose"
"Necrophos","PhantomAssassin","Lifestealer","Medusa","Lycan","win"
"DrowRanger","Tiny","QueenofPain","SandKing","Anti-Mage","win"
"Invoker","Tidehunter","FacelessVoid","PhantomAssassin","Timbersaw","lose"
"Tusk","Techies","Tinker","Bloodseeker","Lifestealer","lose"
"SandKing","Morphling","Rubick","NagaSiren","Bane","win"
"Slardar","Morphling","Enchantress","Pudge","PhantomAssassin","lose"
"Slark","Juggernaut","DrowRanger","StormSpirit","Riki","win"
"Sniper","TrollWarlord","Lifestealer","Huskar","Viper","lose"
"LegionCommander","Sven","CrystalMaiden","PhantomAssassin","SpiritBreaker","win"
"Windranger","Sven","Lich","Huskar","DrowRanger","lose"
"Riki","Lion","WraithKing","Ursa","PhantomAssassin","win"
"Sven","Viper","NightStalker","PhantomAssassin","Anti-Mage","lose"
"Tinker","CrystalMaiden","Juggernaut","BountyHunter","Bristleback","win"
"Lifestealer","Lion","Invoker","Slardar","Beastmaster","win"
"Juggernaut","Sven","Slark","Rubick","CrystalMaiden","lose"
"Sven","Lycan","Mirana","BountyHunter","ChaosKnight","win"
"Axe","Alchemist","Leshrac","Silencer","Tidehunter","lose"
"CrystalMaiden","Riki","Necrophos","Huskar","Lifestealer","lose"
"Spectre","Omniknight","WraithKing","Axe","DarkSeer","win"
"DrowRanger","Beastmaster","LegionCommander","Pudge","Riki","win"
"NyxAssassin","Earthshaker","FacelessVoid","Sniper","Mirana","lose"
"Venomancer","Sven","PhantomLancer","PhantomAssassin","Necrophos","win"
"Razor","Slark","BountyHunter","DragonKnight","LegionCommander","lose"
"OgreMagi","Pudge","SandKing","EmberSpirit","Morphling","lose"
"LegionCommander","Omniknight","Invoker","Juggernaut","Clockwerk","win"
"Necrophos","Sven","ShadowShaman","Huskar","DrowRanger","win"
"LegionCommander","Anti-Mage","PhantomLancer","ChaosKnight","Zeus","lose"
"Mirana","Gyrocopter","NyxAssassin","Terrorblade","SkywrathMage","win"
"Razor","Invoker","BountyHunter","Kunkka","Pudge","lose"
"Axe","WraithKing","Sniper","Earthshaker","Clockwerk","lose"
"Zeus","Pudge","Kunkka","Lion","Invoker","win"
"LegionCommander","Windranger","PhantomLancer","Pudge","Riki","win"
"Bristleback","WraithKing","Mirana","Earthshaker","DrowRanger","lose"
"ShadowFiend","Sven","Juggernaut","SpiritBreaker","Alchemist","win"
"WitchDoctor","Anti-Mage","PhantomAssassin","OgreMagi","Puck","lose"
"DrowRanger","Ursa","Mirana","Pudge","PhantomAssassin","win"
"Luna","Kunkka","LegionCommander","Tinker","Zeus","lose"
"PhantomAssassin","VengefulSpirit","SkywrathMage","Axe","Bloodseeker","win"
"Sniper","Viper","Riki","Huskar","SpiritBreaker","lose"
"Morphling","FacelessVoid","DrowRanger","Alchemist","LegionCommander","lose"
"Zeus","TrollWarlord","NightStalker","Bloodseeker","Sniper","win"
"Timbersaw","Dazzle","PhantomLancer","Clockwerk","Juggernaut","lose"
"Techies","FacelessVoid","Tinker","WraithKing","DrowRanger","win"
"Slardar","Viper","AncientApparition","Pudge","Terrorblade","win"
"EmberSpirit","Juggernaut","Visage","Techies","Mirana","lose"
"QueenofPain","LegionCommander","FacelessVoid","DrowRanger","Riki","lose"
"Alchemist","PhantomAssassin","Warlock","AncientApparition","NyxAssassin","win"
"Nature'sProphet","Undying","Mirana","PhantomAssassin","Omniknight","lose"
"Rubick","Juggernaut","Riki","Tinker","Zeus","win"
"Oracle","Terrorblade","Undying","Axe","LegionCommander","win"
"DrowRanger","Invoker","Lifestealer","PhantomAssassin","ShadowDemon","lose"
"Axe","PhantomAssassin","Mirana","Omniknight","Slark","lose"
"Pudge","Invoker","ElderTitan","Weaver","Terrorblade","win"
"Clockwerk","Lion","Sniper","Bristleback","Juggernaut","win"
"Alchemist","ShadowFiend","Pudge","Earthshaker","Mirana","lose"
"TemplarAssassin","Kunkka","Rubick","Disruptor","PhantomAssassin","win"
"Windranger","Riki","Juggernaut","Sniper","Io","lose"
"Bloodseeker","ShadowDemon","Pudge","DrowRanger","Tidehunter","win"
"Slardar","Timbersaw","Jakiro","Slark","LegionCommander","lose"
"Tusk","DarkSeer","Necrophos","Windranger","Abaddon","lose"
"Pudge","Riki","ChaosKnight","SkywrathMage","PhantomAssassin","win"
"Luna","Huskar","TrollWarlord","LegionCommander","Sven","win"
"Mirana","Timbersaw","Sniper","Tinker","PhantomLancer","lose"
"Medusa","Oracle","AncientApparition","LegionCommander","Windranger","lose"
"KeeperoftheLight","Pudge","Meepo","NyxAssassin","Huskar","win"
"ShadowShaman","Pudge","Bloodseeker","Mirana","Tusk","win"
"Juggernaut","LegionCommander","NightStalker","Slark","Riki","lose"
"Spectre","Nature'sProphet","Mirana","Tinker","Slark","lose"
"OutworldDevourer","SpiritBreaker","PhantomAssassin","Pudge","WitchDoctor","win"
"Pudge","Tusk","Mirana","Sniper","Kunkka","lose"
"Timbersaw","Nature'sProphet","PhantomAssassin","Weaver","LegionCommander","win"
"Silencer","Lion","Alchemist","Slark","Clockwerk","win"
"Kunkka","ShadowFiend","Mirana","LegionCommander","WitchDoctor","lose"
"Sniper","SandKing","Silencer","Axe","PhantomAssassin","win"
"Invoker","Necrophos","Magnus","Meepo","Slark","lose"
"Bloodseeker","SpiritBreaker","Ursa","Riki","Clinkz","lose"
"Juggernaut","Axe","Invoker","NightStalker","PhantomAssassin","win"
"Tinker","Batrider","BountyHunter","SkywrathMage","FacelessVoid","lose"
"Jakiro","DrowRanger","OgreMagi","Nature'sProphet","Puck","win"
"Slardar","Omniknight","PhantomAssassin","EmberSpirit","DarkSeer","win"
"Anti-Mage","CrystalMaiden","DeathProphet","Techies","Axe","lose"
"TrollWarlord","KeeperoftheLight","Pudge","StormSpirit","PhantomAssassin","lose"
"Huskar","ShadowShaman","Mirana","FacelessVoid","Rubick","win"
"PhantomLancer","Pudge","Terrorblade","CrystalMaiden","Lifestealer","win"
"Brewmaster","Viper","Sniper","Kunkka","Lion","lose"
