@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Doom","Necrophos","Juggernaut","LegionCommander","Windranger","lose"
"Kunkka","Anti-Mage","Pudge","WitchDoctor","Mirana","win"
"Juggernaut","Axe","Lich","Lifestealer","AncientApparition","lose"
"Sniper","TrollWarlord","Enchantress","Rubick","Weaver","win"
"Silencer","ArcWarden","Leshrac","CrystalMaiden","Windranger","lose"
"Bristleback","Juggernaut","ElderTitan","Sniper","SpiritBreaker","win"
"Nature'sProphet","Slark","Axe","Tiny","Silencer","win"
"Doom","Medusa","Invoker","Lich","Viper","lose"
"Slark","Earthshaker","Invoker","Rubick","Magnus","win"
"Bloodseeker","Dazzle","LegionCommander","Terrorblade","StormSpirit","lose"
"Pudge","Slark","CrystalMaiden","Alchemist","ShadowFiend","win"
"Tidehunter","SandKing","Invoker","Bloodseeker","AncientApparition","lose"
"Silencer","Abaddon","Mirana","Luna","Riki","win"
"Lich","QueenofPain","Earthshaker","Tinker","PhantomAssassin","lose"
"PhantomLancer","Rubick","Viper","Techies","Warlock","lose"
"Slark","Lycan","Nature'sProphet","Pudge","ArcWarden","win"
"DrowRanger","Zeus","Nature'sProphet","Mirana","SpiritBreaker","win"
"PhantomAssassin","OgreMagi","Clockwerk","Rubick","Kunkka","lose"
"LoneDruid","Mirana","Lich","Puck","Alchemist","lose"
"SandKing","Rubick","Anti-Mage","PhantomAssassin","QueenofPain","win"
"WitchDoctor","Ursa","FacelessVoid","Viper","Alchemist","lose"
"LegionCommander","Invoker","BountyHunter","Brewmaster","PhantomAssassin","win"
"TemplarAssassin","ElderTitan","FacelessVoid","Kunkka","Spectre","win"
"Timbersaw","LegionCommander","Warlock","Luna","TrollWarlord","lose"
"Alchemist","Anti-Mage","Mirana","Kunkka","FacelessVoid","lose"
"SkywrathMage","Axe","PhantomAssassin","Slark","SandKing","win"
"AncientApparition","Medusa","SandKing","PhantomAssassin","Axe","win"
"ShadowFiend","Kunkka","SpiritBreaker","LoneDruid","Bristleback","lose"
"Slark","Batrider","Pudge","Nature'sProphet","LegionCommander","lose"
"Magnus","PhantomAssassin","WraithKing","Mirana","Lich","win"
"Ursa","Venomancer","Juggernaut","StormSpirit","Timbersaw","win"
"Tinker","Bane","Axe","Anti-Mage","Omniknight","lose"
"StormSpirit","PhantomAssassin","LegionCommander","Riki","DrowRanger","lose"
"NyxAssassin","Chen","Morphling","Bloodseeker","Pudge","win"
"WinterWyvern","DrowRanger","Huskar","Jakiro","CrystalMaiden","win"
"Viper","BountyHunter","Juggernaut","TrollWarlord","Riki","lose"
"Alchemist","VengefulSpirit","DrowRanger","SkywrathMage","LegionCommander","win"
"CrystalMaiden","EarthSpirit","Pudge","Mirana","undefined","lose"
"LoneDruid","Mirana","DrowRanger","Bristleback","Batrider","lose"
"SkywrathMage","Io","Zeus","Kunkka","DragonKnight","win"
"Meepo","FacelessVoid","ElderTitan","DrowRanger","Clinkz","win"
"Juggernaut","Beastmaster","Disruptor","Slardar","Anti-Mage","lose"
"Huskar","LegionCommander","Dazzle","NyxAssassin","ChaosKnight","lose"
"Mirana","Sven","DarkSeer","VengefulSpirit","Tinker","win"
"LegionCommander","Huskar","Enigma","AncientApparition","Slark","lose"
"SandKing","Anti-Mage","Phoenix","Alchemist","Sniper","win"
"BountyHunter","Tinker","Viper","PhantomAssassin","Jakiro","win"
"SpiritBreaker","FacelessVoid","Enchantress","EarthSpirit","EmberSpirit","lose"
"Lifestealer","Timbersaw","Mirana","Tiny","Slark","lose"
"Tinker","Pudge","NyxAssassin","Sven","Necrophos","win"
"Mirana","DrowRanger","FacelessVoid","LegionCommander","Lich","win"
"Nature'sProphet","CrystalMaiden","ArcWarden","Invoker","PhantomLancer","lose"
"Sniper","Pudge","Alchemist","undefined","Juggernaut","win"
"Zeus","Mirana","Bristleback","undefined","Bloodseeker","lose"
"Lich","Kunkka","NyxAssassin","Disruptor","Slark","lose"
"VengefulSpirit","WitchDoctor","Invoker","DrowRanger","FacelessVoid","win"
"TemplarAssassin","OgreMagi","Slardar","Ursa","Morphling","win"
"Lion","Lifestealer","FacelessVoid","Enchantress","EmberSpirit","lose"
"FacelessVoid","Slark","SkywrathMage","Kunkka","WitchDoctor","win"
"VengefulSpirit","Broodmother","TemplarAssassin","Mirana","ShadowFiend","lose"
"Oracle","TrollWarlord","Alchemist","TemplarAssassin","PhantomAssassin","lose"
"Axe","Pudge","Slark","NyxAssassin","Tusk","win"
"Warlock","Clockwerk","QueenofPain","Slark","NagaSiren","win"
"Alchemist","Disruptor","LegionCommander","Zeus","Clinkz","lose"
"Anti-Mage","Broodmother","Luna","VengefulSpirit","Kunkka","win"
"Morphling","Slark","WitchDoctor","BountyHunter","Leshrac","lose"
"LoneDruid","undefined","undefined","undefined","undefined","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"Invoker","Alchemist","FacelessVoid","LegionCommander","Sniper","win"
"OutworldDevourer","AncientApparition","Enigma","TreantProtector","Ursa","lose"
"Tinker","Venomancer","Morphling","Luna","Slark","win"
"SpiritBreaker","Lifestealer","PhantomAssassin","VengefulSpirit","NightStalker","lose"
"Morphling","Tinker","Timbersaw","Lina","Anti-Mage","lose"
"Lion","StormSpirit","Broodmother","Slark","Axe","win"
"VengefulSpirit","Bloodseeker","Lycan","Windranger","ShadowShaman","lose"
"Invoker","Bristleback","Slark","LegionCommander","KeeperoftheLight","win"
"FacelessVoid","AncientApparition","Gyrocopter","Ursa","Lina","lose"
"ShadowFiend","DarkSeer","Axe","Viper","Riki","win"
"Tusk","Mirana","Lifestealer","BountyHunter","WraithKing","lose"
"ShadowShaman","PhantomAssassin","Ursa","Alchemist","Huskar","win"
"BountyHunter","Tidehunter","FacelessVoid","Lich","SkywrathMage","lose"
"OgreMagi","Viper","Windranger","Pudge","DrowRanger","win"
"Axe","Invoker","Bristleback","WitchDoctor","FacelessVoid","lose"
"Huskar","Morphling","Clinkz","Mirana","Sven","win"
"DrowRanger","Earthshaker","Lich","DragonKnight","Windranger","win"
"PhantomAssassin","Lifestealer","Mirana","CrystalMaiden","ArcWarden","lose"
"LegionCommander","NightStalker","Io","Anti-Mage","Timbersaw","lose"
"Clinkz","OgreMagi","Sniper","Silencer","DrowRanger","win"
"Spectre","Axe","Invoker","Timbersaw","Riki","lose"
"Lina","Juggernaut","Mirana","LegionCommander","Pudge","win"
"VengefulSpirit","Axe","StormSpirit","SkywrathMage","SandKing","lose"
"Timbersaw","Beastmaster","Slark","Oracle","FacelessVoid","win"
"SandKing","ElderTitan","Tinker","Lion","DrowRanger","lose"
"Morphling","Lich","SkywrathMage","FacelessVoid","Axe","win"
"CrystalMaiden","Invoker","ShadowFiend","Axe","Morphling","lose"
"CentaurWarrunner","AncientApparition","Slark","Juggernaut","Huskar","win"
"Juggernaut","StormSpirit","ShadowDemon","Terrorblade","ShadowShaman","lose"
"Pudge","Lycan","NightStalker","Slardar","Medusa","win"
"Clinkz","PhantomAssassin","Zeus","DrowRanger","SandKing","lose"
"Razor","Luna","Riki","Earthshaker","Viper","win"
"Axe","FacelessVoid","Lion","Slark","Pudge","lose"
"StormSpirit","AncientApparition","PhantomAssassin","Mirana","SandKing","win"
"Spectre","Nature'sProphet","NyxAssassin","Beastmaster","Dazzle","win"
"Mirana","Riki","Pudge","Slark","StormSpirit","lose"
"Juggernaut","Lifestealer","StormSpirit","Sven","DrowRanger","lose"
"Rubick","SandKing","SpiritBreaker","QueenofPain","Tidehunter","win"
"Huskar","Undying","EmberSpirit","PhantomAssassin","Axe","win"
"Pudge","WraithKing","Lion","Anti-Mage","BountyHunter","lose"
"Pudge","CrystalMaiden","EmberSpirit","Terrorblade","Lifestealer","lose"
"Nature'sProphet","Tinker","BountyHunter","ChaosKnight","Mirana","win"
"Tinker","LegionCommander","Alchemist","Lifestealer","Pudge","win"
"Morphling","Necrophos","PhantomAssassin","Kunkka","Invoker","lose"
"Lich","WraithKing","DrowRanger","Pudge","Tinker","win"
"Anti-Mage","Medusa","Lion","EarthSpirit","TemplarAssassin","lose"
"OgreMagi","Huskar","Omniknight","LoneDruid","Puck","win"
"Silencer","Mirana","Pudge","AncientApparition","Magnus","lose"
"Alchemist","PhantomAssassin","Razor","Morphling","Windranger","lose"
"VengefulSpirit","Slardar","Bloodseeker","Warlock","Luna","win"
"Techies","Alchemist","Ursa","Riki","Sniper","win"
"Luna","Weaver","ShadowFiend","Necrophos","Lich","lose"
"Clockwerk","Rubick","Zeus","Morphling","Ursa","win"
"QueenofPain","Lycan","Magnus","SpiritBreaker","PhantomAssassin","lose"
"PhantomAssassin","FacelessVoid","Sven","ArcWarden","Venomancer","win"
"TrollWarlord","CrystalMaiden","DeathProphet","Bloodseeker","Clockwerk","lose"
"PhantomAssassin","AncientApparition","Weaver","Zeus","Pudge","win"
"Juggernaut","Sniper","Chen","Jakiro","Clinkz","lose"
"KeeperoftheLight","Invoker","Juggernaut","NightStalker","ShadowShaman","win"
"Alchemist","NyxAssassin","WinterWyvern","ElderTitan","LegionCommander","lose"
"Ursa","Weaver","Undying","Techies","SkywrathMage","lose"
"Luna","Dazzle","Pudge","Riki","PhantomAssassin","win"
"Lifestealer","Zeus","Mirana","Slardar","Weaver","lose"
"BountyHunter","Tidehunter","Invoker","Slark","Riki","win"
"SandKing","Windranger","PhantomAssassin","OutworldDevourer","Kunkka","lose"
"WraithKing","DeathProphet","Omniknight","LoneDruid","Tiny","win"
"Lina","Rubick","Timbersaw","Spectre","Mirana","win"
"Omniknight","NyxAssassin","Slark","Bristleback","Puck","lose"
"Bristleback","SkywrathMage","Anti-Mage","LegionCommander","ElderTitan","lose"
"Tidehunter","Lion","Silencer","Tinker","PhantomAssassin","win"
"Invoker","LegionCommander","PhantomAssassin","Juggernaut","Rubick","win"
"Alchemist","Slark","Dazzle","Venomancer","Leshrac","lose"
"KeeperoftheLight","Tiny","DeathProphet","Juggernaut","Mirana","win"
"SandKing","Invoker","Timbersaw","Ursa","VengefulSpirit","lose"
"Lich","WinterWyvern","Bristleback","Kunkka","Slardar","win"
"Riki","Sven","Invoker","OgreMagi","SpiritBreaker","lose"
"StormSpirit","Beastmaster","Kunkka","Zeus","PhantomAssassin","win"
"SandKing","Dazzle","Ursa","Windranger","SpiritBreaker","lose"
"ElderTitan","Terrorblade","DragonKnight","Bloodseeker","Sniper","win"
"KeeperoftheLight","Mirana","Tidehunter","BountyHunter","PhantomAssassin","lose"
"LegionCommander","Necrophos","Luna","Clinkz","Riki","lose"
"DrowRanger","SkywrathMage","PhantomAssassin","Lion","Kunkka","win"
"Kunkka","Beastmaster","Batrider","Sven","Rubick","lose"
"Sniper","BountyHunter","Morphling","Pudge","Lifestealer","win"
"SandKing","PhantomAssassin","Bristleback","Mirana","OgreMagi","lose"
"Slardar","LegionCommander","Tinker","Juggernaut","Visage","win"
"Juggernaut","Necrophos","BountyHunter","DrowRanger","StormSpirit","win"
"Broodmother","Ursa","Medusa","Riki","PhantomAssassin","lose"
"Slark","LegionCommander","Bristleback","Invoker","WitchDoctor","win"
"Alchemist","TrollWarlord","Mirana","Windranger","Luna","lose"
"SpiritBreaker","Invoker","FacelessVoid","Lina","Doom","win"
"Lifestealer","Batrider","Jakiro","PhantomLancer","Anti-Mage","lose"
"Invoker","Viper","LegionCommander","WraithKing","Pudge","lose"
"SandKing","Anti-Mage","Enigma","Alchemist","Clockwerk","win"
"Kunkka","Enigma","PhantomAssassin","Magnus","Sven","win"
"Juggernaut","Timbersaw","Oracle","Batrider","Invoker","lose"
"Mirana","Undying","Dazzle","Axe","Timbersaw","win"
"Invoker","Magnus","Morphling","Jakiro","DeathProphet","lose"
"QueenofPain","PhantomLancer","Phoenix","SkywrathMage","Lina","lose"
"Lion","Necrophos","Lich","DrowRanger","DragonKnight","win"
"Huskar","Tiny","Windranger","Io","EarthSpirit","lose"
"Venomancer","Lion","Juggernaut","PhantomAssassin","Batrider","win"
"LegionCommander","EmberSpirit","StormSpirit","Lina","Morphling","lose"
"Invoker","WitchDoctor","PhantomAssassin","FacelessVoid","Lich","win"
"Windranger","ShadowDemon","Luna","Bloodseeker","Pudge","win"
"Tiny","Ursa","LegionCommander","Invoker","undefined","lose"
"Lich","DrowRanger","LegionCommander","FacelessVoid","Ursa","win"
"Windranger","Bristleback","Invoker","Sven","Necrophos","lose"
"PhantomAssassin","CrystalMaiden","Bristleback","Nature'sProphet","Invoker","lose"
"Slardar","Viper","Pudge","Slark","LegionCommander","win"
"Slark","Rubick","CrystalMaiden","ShadowDemon","TemplarAssassin","lose"
"SpiritBreaker","OgreMagi","Enigma","Invoker","Anti-Mage","win"
"Anti-Mage","CrystalMaiden","Timbersaw","StormSpirit","SpiritBreaker","win"
"Windranger","FacelessVoid","Nature'sProphet","WitchDoctor","Tinker","lose"
"Pugna","Alchemist","LoneDruid","Anti-Mage","Pudge","lose"
"Abaddon","PhantomAssassin","Huskar","DeathProphet","Disruptor","win"
"Sven","FacelessVoid","OgreMagi","Lion","Puck","lose"
"Slark","Riki","Morphling","Earthshaker","AncientApparition","win"
"Weaver","Doom","BountyHunter","Tidehunter","Dazzle","lose"
"Pudge","Sven","ShadowShaman","CrystalMaiden","DrowRanger","win"
"Lion","NightStalker","Sven","PhantomAssassin","Enigma","win"
"SpiritBreaker","WraithKing","Meepo","Venomancer","Slark","lose"
"StormSpirit","Tidehunter","Slark","Pudge","Phoenix","win"
"Silencer","ChaosKnight","Lion","Magnus","Mirana","lose"
"ShadowDemon","Disruptor","Magnus","Mirana","PhantomAssassin","win"
"WitchDoctor","Morphling","Juggernaut","ArcWarden","Rubick","lose"
"Timbersaw","Mirana","Anti-Mage","WraithKing","NyxAssassin","win"
"DrowRanger","Tidehunter","ShadowFiend","Lion","Nature'sProphet","lose"
"Lion","NightStalker","Necrophos","Mirana","Spectre","lose"
"PhantomAssassin","Brewmaster","OgreMagi","Sven","LegionCommander","win"
"PhantomAssassin","ShadowDemon","Tinker","DrowRanger","Earthshaker","win"
"FacelessVoid","Lina","Pudge","Ursa","Necrophos","lose"
"LegionCommander","Earthshaker","Kunkka","Clinkz","EmberSpirit","win"
"Beastmaster","Nature'sProphet","DeathProphet","Lion","Juggernaut","lose"
"Lina","Bristleback","Anti-Mage","OgreMagi","BountyHunter","lose"
"KeeperoftheLight","Clinkz","Windranger","Tidehunter","Doom","win"
"DrowRanger","Sniper","Riki","Axe","Lion","win"
"PhantomLancer","ShadowShaman","Invoker","Zeus","VengefulSpirit","lose"
"Ursa","Zeus","Abaddon","Slark","Clockwerk","win"
"QueenofPain","Tidehunter","WraithKing","SpiritBreaker","Gyrocopter","lose"
