@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Clockwerk","Axe","Windranger","Morphling","KeeperoftheLight","lose"
"Riki","Huskar","Slark","Viper","Lion","win"
"Necrophos","Windranger","PhantomAssassin","CentaurWarrunner","DrowRanger","lose"
"Mirana","Pudge","Invoker","FacelessVoid","WitchDoctor","lose"
"Kunkka","Tusk","Tidehunter","Lion","WraithKing","win"
"WraithKing","Invoker","Clockwerk","Juggernaut","Jakiro","win"
"SandKing","PhantomAssassin","Lycan","Puck","Riki","lose"
"Pudge","Morphling","Invoker","FacelessVoid","Abaddon","win"
"Lifestealer","Windranger","Rubick","Sven","Undying","lose"
"Morphling","Bloodseeker","CrystalMaiden","Sven","CentaurWarrunner","lose"
"Lifestealer","WinterWyvern","Mirana","Kunkka","Juggernaut","win"
"Anti-Mage","WinterWyvern","WraithKing","ShadowFiend","Slardar","win"
"Lifestealer","Sven","Juggernaut","Pudge","BountyHunter","lose"
"Axe","Invoker","Zeus","Omniknight","Slark","win"
"Kunkka","StormSpirit","DarkSeer","BountyHunter","Juggernaut","lose"
"Invoker","Timbersaw","Necrophos","Medusa","Mirana","lose"
"VengefulSpirit","Huskar","Bloodseeker","Riki","ChaosKnight","win"
"Huskar","Lion","LegionCommander","Lycan","Sven","win"
"NightStalker","Necrophos","DrowRanger","Riki","PhantomAssassin","lose"
"PhantomAssassin","AncientApparition","Enigma","QueenofPain","SpiritBreaker","win"
"Slark","Riki","Silencer","Pudge","Morphling","lose"
"Huskar","Sniper","Timbersaw","DrowRanger","Morphling","win"
"Magnus","Necrophos","PhantomAssassin","Broodmother","LegionCommander","lose"
"Kunkka","PhantomAssassin","KeeperoftheLight","Axe","Lion","win"
"Phoenix","Morphling","LegionCommander","Rubick","Weaver","lose"
"EmberSpirit","Lion","Anti-Mage","PhantomAssassin","KeeperoftheLight","lose"
"Slark","Omniknight","Puck","Bloodseeker","Viper","win"
"Tinker","Bristleback","Broodmother","Axe","Sven","lose"
"Necrophos","LegionCommander","Lifestealer","Timbersaw","Mirana","win"
"PhantomAssassin","Mirana","Nature'sProphet","ElderTitan","Broodmother","win"
"Pudge","Sven","Lich","Windranger","Omniknight","lose"
"LegionCommander","NyxAssassin","Viper","Omniknight","Pudge","win"
"DrowRanger","Gyrocopter","Puck","Doom","QueenofPain","lose"
"Slark","Invoker","FacelessVoid","Magnus","KeeperoftheLight","lose"
"Bristleback","CrystalMaiden","BountyHunter","ShadowFiend","Luna","win"
"DrowRanger","Nature'sProphet","Mirana","Spectre","Timbersaw","win"
"PhantomAssassin","Kunkka","TrollWarlord","Alchemist","Riki","lose"
"KeeperoftheLight","Axe","ShadowShaman","OgreMagi","Huskar","win"
"FacelessVoid","BountyHunter","undefined","Clockwerk","Riki","lose"
"Slardar","Enigma","Magnus","ShadowFiend","Anti-Mage","lose"
"Lifestealer","Riki","DrowRanger","Slark","Omniknight","win"
"Riki","ShadowShaman","FacelessVoid","DragonKnight","Razor","lose"
"Lion","DrowRanger","Tinker","Abaddon","Terrorblade","win"
"Riki","Magnus","BountyHunter","undefined","Lion","win"
"Clinkz","DrowRanger","OgreMagi","Nature'sProphet","ShadowShaman","lose"
"Enigma","LoneDruid","Enchantress","Zeus","Undying","lose"
"Pudge","Techies","Bristleback","Timbersaw","PhantomAssassin","win"
"Invoker","Axe","Lich","SpiritBreaker","Kunkka","win"
"AncientApparition","Pugna","PhantomLancer","Mirana","Rubick","lose"
"Pudge","DrowRanger","Juggernaut","Invoker","Lich","win"
"Techies","Lion","FacelessVoid","Ursa","Zeus","lose"
"PhantomAssassin","Bristleback","Bane","Nature'sProphet","Slark","win"
"Invoker","Silencer","Luna","Lifestealer","Batrider","lose"
"Slark","Pudge","TrollWarlord","Windranger","PhantomAssassin","win"
"Bloodseeker","Lion","Tinker","LegionCommander","Clinkz","lose"
"Sniper","Viper","Morphling","PhantomAssassin","DeathProphet","lose"
"Abaddon","ChaosKnight","Riki","Slark","Lifestealer","win"
"FacelessVoid","Pudge","LegionCommander","Axe","Riki","lose"
"WraithKing","EmberSpirit","BountyHunter","OutworldDevourer","Slark","win"
"Medusa","Bloodseeker","Necrophos","Viper","Huskar","win"
"Sven","EmberSpirit","Lion","LegionCommander","Warlock","lose"
"Bristleback","Lifestealer","Luna","Broodmother","Lina","lose"
"Tidehunter","Anti-Mage","ShadowFiend","LegionCommander","Windranger","win"
"Alchemist","VengefulSpirit","Zeus","Techies","SpiritBreaker","lose"
"Bloodseeker","StormSpirit","Timbersaw","Lion","LegionCommander","win"
"Omniknight","TemplarAssassin","Kunkka","Lion","Juggernaut","win"
"PhantomAssassin","Pudge","Windranger","Tusk","Phoenix","lose"
"PhantomLancer","Invoker","Lifestealer","EarthSpirit","Bristleback","lose"
"Leshrac","Slark","SandKing","PhantomAssassin","Windranger","win"
"QueenofPain","Nature'sProphet","Morphling","Windranger","Kunkka","lose"
"Spectre","StormSpirit","Techies","TrollWarlord","CentaurWarrunner","win"
"LegionCommander","StormSpirit","NyxAssassin","EarthSpirit","Slark","lose"
"Timbersaw","Omniknight","WraithKing","Tinker","KeeperoftheLight","win"
"Oracle","Huskar","Clinkz","DrowRanger","Silencer","win"
"Bane","Axe","Lion","Slark","TemplarAssassin","lose"
"Invoker","Jakiro","FacelessVoid","CrystalMaiden","PhantomAssassin","win"
"Tiny","Viper","SpiritBreaker","Pudge","Tidehunter","lose"
"Earthshaker","Weaver","Invoker","Slark","SandKing","win"
"LegionCommander","SkywrathMage","Mirana","Tinker","Anti-Mage","lose"
"TreantProtector","Clinkz","Juggernaut","Invoker","Sniper","lose"
"Lion","SpiritBreaker","Bloodseeker","Lifestealer","SandKing","win"
"Pudge","Morphling","PhantomAssassin","Mirana","Huskar","win"
"VengefulSpirit","Anti-Mage","AncientApparition","Invoker","Kunkka","lose"
"QueenofPain","Dazzle","Windranger","TrollWarlord","Alchemist","lose"
"CrystalMaiden","Mirana","DrowRanger","Earthshaker","Axe","win"
"Alchemist","Bane","Slark","QueenofPain","Pudge","lose"
"Timbersaw","Axe","Bloodseeker","Invoker","Lion","win"
"Juggernaut","OgreMagi","PhantomAssassin","Nature'sProphet","SpiritBreaker","win"
"Tinker","Silencer","NyxAssassin","Pudge","Slark","lose"
"Venomancer","DrowRanger","PhantomAssassin","CrystalMaiden","Silencer","lose"
"DarkSeer","Tusk","Clinkz","Lina","Juggernaut","win"
"Necrophos","Pudge","Alchemist","VengefulSpirit","Juggernaut","win"
"Lifestealer","Spectre","CrystalMaiden","BountyHunter","OutworldDevourer","lose"
"Riki","Omniknight","OgreMagi","PhantomLancer","Lion","win"
"Magnus","WraithKing","Alchemist","Silencer","FacelessVoid","lose"
"Visage","Clinkz","WraithKing","DarkSeer","LegionCommander","win"
"Bristleback","Lina","Invoker","Disruptor","Anti-Mage","lose"
"TemplarAssassin","SpiritBreaker","Pudge","Riki","Windranger","win"
"Nature'sProphet","Slark","Huskar","OgreMagi","Viper","lose"
"Juggernaut","CrystalMaiden","Enigma","PhantomAssassin","Medusa","lose"
"Zeus","Spectre","ShadowDemon","NightStalker","Doom","win"
"EmberSpirit","Tinker","CrystalMaiden","Huskar","WraithKing","win"
"Juggernaut","LoneDruid","FacelessVoid","AncientApparition","DeathProphet","lose"
"Riki","Windranger","Puck","LegionCommander","PhantomAssassin","win"
"Slark","ShadowShaman","BountyHunter","Lion","Necrophos","lose"
"Juggernaut","Luna","Windranger","Viper","Slark","lose"
"Axe","StormSpirit","Sven","Riki","PhantomAssassin","win"
"Luna","LegionCommander","Enigma","Windranger","ShadowFiend","lose"
"Sniper","Lina","Tiny","Doom","WraithKing","win"
"WraithKing","Doom","Anti-Mage","Invoker","CentaurWarrunner","win"
"FacelessVoid","SandKing","ShadowShaman","Kunkka","CrystalMaiden","lose"
"LegionCommander","Ursa","NyxAssassin","Leshrac","Necrophos","win"
"KeeperoftheLight","Timbersaw","Sven","Undying","Invoker","lose"
"CentaurWarrunner","Enchantress","LegionCommander","EmberSpirit","Leshrac","lose"
"Warlock","WitchDoctor","Slardar","Timbersaw","Kunkka","win"
"Zeus","Riki","Alchemist","NightStalker","LegionCommander","lose"
"Luna","SpiritBreaker","Gyrocopter","CentaurWarrunner","Pudge","win"
"Sniper","DeathProphet","Juggernaut","Pudge","Anti-Mage","lose"
"LegionCommander","Weaver","Phoenix","QueenofPain","ShadowShaman","win"
"Pudge","Omniknight","Invoker","Huskar","LegionCommander","lose"
"Tinker","CrystalMaiden","Sven","SandKing","Juggernaut","win"
"Juggernaut","Bloodseeker","Disruptor","TrollWarlord","CentaurWarrunner","lose"
"SandKing","Riki","Alchemist","Timbersaw","Zeus","win"
"Sven","Morphling","Pudge","Clockwerk","Invoker","lose"
"Lifestealer","Tinker","Batrider","EmberSpirit","Nature'sProphet","win"
"Invoker","Pudge","Sniper","Ursa","PhantomAssassin","win"
"Slark","Juggernaut","WraithKing","undefined","Doom","lose"
"FacelessVoid","Invoker","Anti-Mage","Windranger","ElderTitan","win"
"Pudge","Kunkka","Batrider","Spectre","LegionCommander","lose"
"undefined","LegionCommander","OgreMagi","Morphling","WraithKing","win"
"undefined","Clinkz","Zeus","Techies","Anti-Mage","lose"
"PhantomAssassin","SpiritBreaker","Riki","Kunkka","Phoenix","win"
"Juggernaut","Pudge","Timbersaw","QueenofPain","Enchantress","lose"
"Timbersaw","LegionCommander","Invoker","FacelessVoid","Lion","win"
"QueenofPain","Alchemist","Silencer","Slardar","Pugna","lose"
"Pudge","Riki","Medusa","LegionCommander","Omniknight","win"
"NyxAssassin","Windranger","Juggernaut","Tinker","Silencer","lose"
"Pudge","Windranger","Juggernaut","Morphling","ShadowFiend","win"
"LegionCommander","Undying","QueenofPain","Earthshaker","Slark","lose"
"Mirana","Huskar","DrowRanger","Bloodseeker","Spectre","win"
"Medusa","NyxAssassin","OgreMagi","Slark","PhantomAssassin","lose"
"WraithKing","Anti-Mage","Pudge","BountyHunter","Nature'sProphet","lose"
"Slark","Riki","EmberSpirit","TemplarAssassin","DrowRanger","win"
"Axe","Leshrac","Invoker","Lion","Windranger","win"
"Terrorblade","Magnus","Mirana","DrowRanger","Earthshaker","lose"
"ShadowFiend","Ursa","OgreMagi","Clinkz","PhantomAssassin","win"
"Lich","Warlock","Sniper","DeathProphet","Slardar","lose"
"LegionCommander","PhantomAssassin","Pudge","WinterWyvern","Lifestealer","win"
"Kunkka","Tiny","DrowRanger","Sniper","Leshrac","lose"
"DrowRanger","Sniper","LegionCommander","Invoker","FacelessVoid","win"
"ElderTitan","Alchemist","Puck","Tinker","WinterWyvern","lose"
"DeathProphet","Mirana","Omniknight","DarkSeer","Timbersaw","lose"
"Nature'sProphet","Slark","Riki","SkywrathMage","Juggernaut","win"
"NightStalker","LegionCommander","Slark","Pudge","Warlock","lose"
"Riki","Axe","Earthshaker","Bloodseeker","Omniknight","win"
"Windranger","BountyHunter","OgreMagi","SpiritBreaker","Razor","win"
"LegionCommander","PhantomAssassin","Sven","Tiny","EmberSpirit","lose"
"WitchDoctor","Zeus","Warlock","Morphling","QueenofPain","lose"
"LegionCommander","Necrophos","CrystalMaiden","Kunkka","Mirana","win"
"Enigma","Lion","AncientApparition","Juggernaut","Riki","lose"
"OutworldDevourer","Sniper","PhantomAssassin","VengefulSpirit","Pudge","win"
"Morphling","WraithKing","Tinker","NyxAssassin","Pudge","win"
"WinterWyvern","VengefulSpirit","Anti-Mage","FacelessVoid","Puck","lose"
"DragonKnight","Lina","DeathProphet","Bloodseeker","Necrophos","lose"
"Pudge","Leshrac","Mirana","Sven","Alchemist","win"
"SandKing","SpiritBreaker","WraithKing","Slardar","EmberSpirit","win"
"Kunkka","Riki","Abaddon","LegionCommander","Alchemist","lose"
"LegionCommander","WitchDoctor","Dazzle","Bloodseeker","StormSpirit","lose"
"Pudge","Slark","Viper","WinterWyvern","Alchemist","win"
"Medusa","FacelessVoid","Terrorblade","Tinker","WitchDoctor","win"
"PhantomAssassin","Kunkka","LegionCommander","Sniper","Rubick","lose"
"Sniper","NyxAssassin","EmberSpirit","Axe","Omniknight","win"
"LegionCommander","PhantomAssassin","DrowRanger","Riki","QueenofPain","lose"
"PhantomAssassin","Spectre","Lich","Ursa","WitchDoctor","win"
"Morphling","SkywrathMage","Clinkz","OgreMagi","Sven","lose"
"Lina","Riki","Slark","NyxAssassin","LegionCommander","win"
"BountyHunter","Bloodseeker","Pugna","Kunkka","Sniper","lose"
"Timbersaw","Undying","Doom","Broodmother","LegionCommander","lose"
"ArcWarden","DragonKnight","ShadowFiend","PhantomAssassin","Pudge","win"
"Lifestealer","OgreMagi","Tidehunter","Mirana","Gyrocopter","win"
"PhantomAssassin","Nature'sProphet","NyxAssassin","Terrorblade","SkywrathMage","lose"
"Axe","Tinker","Weaver","Slardar","Slark","lose"
"Kunkka","NyxAssassin","Clinkz","WitchDoctor","Riki","win"
"Mirana","ChaosKnight","DrowRanger","Lifestealer","Timbersaw","win"
"Sniper","Weaver","FacelessVoid","Juggernaut","Tinker","lose"
"Kunkka","Clockwerk","Sniper","Windranger","Juggernaut","win"
"PhantomAssassin","Slark","LegionCommander","BountyHunter","Pudge","lose"
"Riki","Timbersaw","CrystalMaiden","Io","Tiny","lose"
"Necrophos","Windranger","LegionCommander","Pugna","Slark","win"
"Nature'sProphet","Timbersaw","Axe","Juggernaut","Omniknight","win"
"Huskar","PhantomLancer","Phoenix","Slark","AncientApparition","lose"
"Anti-Mage","Warlock","Huskar","Phoenix","Undying","lose"
"Timbersaw","Lion","PhantomAssassin","Riki","Invoker","win"
"FacelessVoid","Mirana","Juggernaut","ShadowDemon","Huskar","lose"
"NightStalker","TrollWarlord","Timbersaw","Windranger","Pudge","win"
"Clinkz","ShadowFiend","Juggernaut","PhantomAssassin","CrystalMaiden","win"
"Bristleback","Anti-Mage","Lifestealer","Bloodseeker","WraithKing","lose"
"SpiritBreaker","PhantomAssassin","Pudge","Oracle","Lina","win"
"EmberSpirit","Gyrocopter","Lifestealer","Slark","Lion","lose"
"Nature'sProphet","Slark","TreantProtector","Alchemist","Lion","win"
"Juggernaut","TemplarAssassin","Lich","Magnus","Sven","lose"
"Brewmaster","Sniper","Mirana","Juggernaut","DrowRanger","lose"
"Lion","Ursa","Zeus","Chen","Slardar","win"
"Windranger","Viper","Pudge","Riki","FacelessVoid","win"
"PhantomLancer","Io","DrowRanger","Omniknight","Sniper","lose"
"Riki","Zeus","Earthshaker","CrystalMaiden","Rubick","lose"
"Sniper","TrollWarlord","LegionCommander","WraithKing","Lifestealer","win"
"Omniknight","PhantomAssassin","Warlock","Lifestealer","Huskar","lose"
"Pudge","Sven","Windranger","Rubick","Enigma","win"
"Riki","Slark","Pudge","Ursa","Windranger","win"
"BountyHunter","PhantomAssassin","CrystalMaiden","Lifestealer","Enigma","lose"
"OgreMagi","Sven","Sniper","Axe","Huskar","lose"
"PhantomAssassin","Bristleback","Lina","Bloodseeker","Ursa","win"
"Axe","Razor","Viper","WitchDoctor","Bristleback","win"
"Invoker","Rubick","Earthshaker","Venomancer","Mirana","lose"
"Clinkz","Riki","Lifestealer","Axe","Anti-Mage","lose"
"Leshrac","PhantomAssassin","Timbersaw","Abaddon","WraithKing","win"
"WinterWyvern","Zeus","Anti-Mage","SpiritBreaker","Disruptor","win"
"Nature'sProphet","BountyHunter","ShadowFiend","Slark","Axe","lose"
"Luna","DrowRanger","BountyHunter","Disruptor","Invoker","win"
"Slark","Clockwerk","Lich","Enigma","Clinkz","lose"
"PhantomAssassin","Alchemist","BountyHunter","Juggernaut","Rubick","win"
"Clinkz","QueenofPain","Kunkka","Disruptor","Tidehunter","lose"
"Slark","AncientApparition","Pudge","WitchDoctor","FacelessVoid","lose"
"Tidehunter","Windranger","Silencer","VengefulSpirit","DrowRanger","win"
"Omniknight","Sven","Invoker","Bloodseeker","EmberSpirit","win"
"Tiny","AncientApparition","Tidehunter","Razor","QueenofPain","lose"
"DrowRanger","Riki","Windranger","ElderTitan","VengefulSpirit","lose"
"CrystalMaiden","PhantomAssassin","Sniper","BountyHunter","Juggernaut","win"
"Kunkka","NightStalker","Slark","VengefulSpirit","Mirana","win"
"Rubick","PhantomAssassin","TemplarAssassin","Omniknight","Viper","lose"
"CrystalMaiden","Sven","Disruptor","Earthshaker","DrowRanger","win"
"Rubick","FacelessVoid","Omniknight","PhantomAssassin","Invoker","lose"
"Ursa","Bristleback","Techies","SpiritBreaker","LegionCommander","lose"
"Invoker","SandKing","Anti-Mage","Pudge","Sniper","win"
"Tinker","Slark","StormSpirit","Puck","PhantomAssassin","lose"
"Meepo","Invoker","Abaddon","Lion","Bloodseeker","win"
"Morphling","WraithKing","Clinkz","Meepo","VengefulSpirit","win"
"Tinker","TrollWarlord","ShadowShaman","WitchDoctor","Anti-Mage","lose"
"Enigma","ShadowFiend","Sniper","ChaosKnight","Weaver","win"
"Axe","Slark","DrowRanger","Pudge","Omniknight","lose"
"Axe","Slark","Warlock","StormSpirit","WitchDoctor","win"
"Tiny","Enigma","Anti-Mage","PhantomAssassin","Tinker","lose"
"Lifestealer","DragonKnight","Mirana","DrowRanger","Warlock","win"
"Rubick","Huskar","Pugna","Pudge","WraithKing","lose"
"SpiritBreaker","DrowRanger","Windranger","Huskar","Clinkz","lose"
"ElderTitan","Venomancer","Phoenix","FacelessVoid","Necrophos","win"
"DragonKnight","Tinker","Mirana","Nature'sProphet","Juggernaut","lose"
"SpiritBreaker","QueenofPain","NightStalker","FacelessVoid","Axe","win"
"Techies","EmberSpirit","Pudge","Timbersaw","Omniknight","lose"
"Huskar","Kunkka","Axe","Bloodseeker","WitchDoctor","win"
"Omniknight","Tiny","Riki","StormSpirit","LegionCommander","win"
"Bloodseeker","Clinkz","Oracle","Slark","Invoker","lose"
"Timbersaw","Weaver","Lion","Kunkka","Tinker","lose"
"StormSpirit","Bloodseeker","SkywrathMage","FacelessVoid","WraithKing","win"
"Zeus","FacelessVoid","Lich","Abaddon","Axe","win"
"Magnus","PhantomAssassin","Phoenix","QueenofPain","Huskar","lose"
"SpiritBreaker","Juggernaut","Tidehunter","LegionCommander","Slark","lose"
"Spectre","Kunkka","Sven","BountyHunter","Abaddon","win"
"ShadowDemon","Chen","Huskar","Pudge","DrowRanger","lose"
"Timbersaw","ShadowFiend","PhantomAssassin","Silencer","BountyHunter","win"
"Dazzle","Sven","ShadowFiend","Pudge","Phoenix","win"
"Zeus","PhantomAssassin","Lion","Clinkz","StormSpirit","lose"
"Invoker","CrystalMaiden","Juggernaut","PhantomAssassin","SkywrathMage","win"
"Sven","Bane","DeathProphet","Tinker","Omniknight","lose"
"Riki","Pudge","Axe","Timbersaw","Mirana","lose"
"Nature'sProphet","Juggernaut","TreantProtector","Alchemist","Abaddon","win"
"CrystalMaiden","Juggernaut","Riki","Pudge","Slark","win"
"Alchemist","DrowRanger","PhantomAssassin","LoneDruid","Clinkz","lose"
"Slark","Abaddon","LoneDruid","BountyHunter","Riki","lose"
"Enigma","Puck","NightStalker","AncientApparition","Clinkz","win"
"LegionCommander","Viper","StormSpirit","Ursa","TemplarAssassin","lose"
"Oracle","Bane","Riki","Axe","Sniper","win"
"LegionCommander","Lion","Visage","Razor","SkywrathMage","lose"
"Terrorblade","DrowRanger","PhantomAssassin","Sniper","Tusk","win"
"FacelessVoid","ShadowShaman","Bloodseeker","Clinkz","Pudge","win"
"Axe","Necrophos","Ursa","PhantomAssassin","Anti-Mage","lose"
"DrowRanger","Alchemist","Terrorblade","SkywrathMage","Windranger","win"
"ShadowDemon","Lifestealer","Morphling","Sven","Zeus","lose"
"TrollWarlord","ChaosKnight","Venomancer","EmberSpirit","Warlock","lose"
"Clockwerk","FacelessVoid","Brewmaster","Anti-Mage","Mirana","win"
"Ursa","Alchemist","Lina","Juggernaut","Bristleback","lose"
"Riki","Techies","PhantomAssassin","CentaurWarrunner","Sniper","win"
"Ursa","Slark","Sniper","ArcWarden","Riki","lose"
"TrollWarlord","Broodmother","ChaosKnight","OutworldDevourer","WraithKing","win"
"Sven","WinterWyvern","Nature'sProphet","PhantomAssassin","Clinkz","win"
"DeathProphet","Weaver","Bloodseeker","Dazzle","Tinker","lose"
"Spectre","Pudge","ShadowShaman","ElderTitan","Earthshaker","lose"
"Lifestealer","Rubick","Juggernaut","PhantomAssassin","VengefulSpirit","win"
"AncientApparition","Beastmaster","Sniper","Clockwerk","Lich","win"
"WitchDoctor","DrowRanger","NyxAssassin","Pudge","SkywrathMage","lose"
"Kunkka","Invoker","Bloodseeker","Weaver","BountyHunter","lose"
"Pudge","NyxAssassin","Silencer","Lifestealer","Puck","win"
